Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1334584620,623TTC,IN,PAS,08/01/2013,21,SUBN,FORD,S,12110,17230,17250,0,0007,7,0,527670,ME03,0000,0805A,0800A,NY,F,203,AVE A,,0,408,D1,,YBBYBBB,0800A,0830A,BLACK,0,2005,-,0,,,,,
1334584631,JGC4994,PA,PAS,08/01/2013,21,SDN,,S,0,40404,40404,20140514,0007,7,0,527670,ME03,0000,0815A,0810A,,F,33,AVE S,,20130801,408,D1,,YBBYBBB,0800A,0830A,GOLD,0,2007,-,0,,,,,
1334584655,GDN8900,99,PAS,08/01/2031,21,AUDI,,S,17210,10010,12110,20150212,0007,7,0,527670,ME03,0000,0906A,0900A,NY,O,404,EAST 11TH STREET,,20310801,408,D1,,YBBYBBB,0900A,1030A,BLK,0,0,-,0,,,,,
1334593360,GCM3232,NY,PAS,07/18/2013,21,SDN,HONDA,X,36610,22190,13610,20141114,0030,30,0,515324,MW09,0000,1210P,,NY,F,519,W 142 ST,,0,408,D1,,YBBYBBB,1100A,1230P,GREY,0,2012,-,0,,,,,
1334593474,54387MB,NY,COM,07/22/2013,21,P-U,FORD,S,41730,35430,35480,20130930,0070,70,0,584328,KS18,0000,0830A,,K,F,1419,FOSTER AVE,,0,408,D1,,YYYYYYB,0800A,0900A,WHITE,0,2002,-,0,,,,,
1334593498,T626315C,NY,SRF,08/01/2013,21,SDN,LINCO,S,12840,28245,20190,20140430,113,113,0,584328,KS18,0000,1150A,,Q,F,105-55,62ND DR,,0,408,D1,,BBBYBBB,1130A,0100P,BLACK,0,2004,-,0,,,,,
1334593528,GPE5000,PA,PAS,08/21/2013,21,SUBN,VOLVO,S,35030,18950,46130,20140131,0072,72,0,584328,KS18,0000,1030A,,K,F,82,E 5TH ST,,0,408,D1,,BBYBBBB,0930A,1100A,SILVE,0,2005,-,0,,,,,
1334593589,67402JV,NY,COM,08/22/2013,21,P-U,FORD,S,5580,9330,9380,20150228,0072,72,0,584328,KS18,0000,0750A,,K,F,5504,5TH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,SILVE,0,2007,-,0,,,,,
1334593607,GCV3976,NY,PAS,08/22/2013,21,SDN,HONDA,S,5580,9730,9780,20141022,0072,72,0,584328,KS13,0000,0756A,,K,F,6314,5TH AVE,,0,408,D1,,BBBYBBB,0730A,0800A,BLACK,0,2009,-,0,,,,,
1334593632,T621803C,NY,SRF,08/22/2013,21,SDN,TOYOT,S,5580,8530,8580,20131031,0072,72,0,584328,KS18,0000,0815A,,K,F,3905,5TH AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLUE,0,2012,-,0,,,,,
1334593670,Z44BLX,NJ,PAS,07/19/2013,21,SDN,BMW,S,22190,13113,36530,0,0026,26,0,515324,MW09,0000,0739A,,NY,F,5,HAMILTON PL,,0,408,D1,,YYYYYYB,0730A,0800A,RED,0,0,-,0,,,,,
1334593681,GEL4942,NY,PAS,07/19/2013,21,SDN,NISSA,S,22190,13113,36530,20150612,0026,26,0,515324,MW09,0000,0740A,,NY,F,19,HAMILTON PL,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,1999,-,0,,,,,
1334593700,439202,RI,PAS,07/19/2013,21,SUBN,NISSA,S,36550,11710,22190,0,0026,26,0,515324,MW09,0000,1120A,,NY,F,520,WEST 139 ST,,0,408,D1,,BYBBYBB,1100A,1230P,BLUE,0,0,-,0,,,,,
1334593723,GHF1956,NY,PAS,07/19/2013,21,SUBN,CHRYS,S,36570,13610,29690,20131030,0030,30,0,515324,MW09,0000,1130A,,NY,F,602,WEST 140TH STREET,,0,408,D1,,BYBBYBB,1100A,1230P,BLUE,0,2001,-,0,,,,,
1334593759,FCW8541,NY,PAS,07/22/2013,21,SUBN,DODGE,S,36470,11710,13610,20140913,0030,30,0,515324,MW09,0000,1115A,,NY,F,519,W 135 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLUE,0,2005,-,0,,,,,
1334593772,GDM2418,NY,PAS,07/22/2013,21,SUBN,TOYOT,S,36510,13610,29690,20150115,0030,30,0,515324,MW09,0000,1130A,,NY,F,611,WEST 137 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLACK,0,2013,-,0,,,,,
1334593796,543425,RI,PAS,07/22/2013,21,SDN,VOLKS,S,36550,13610,29690,0,0030,30,0,515324,MW09,0000,1140A,,NY,O,610,WEST 139 ST,,0,408,D1,,YBBYYBB,1100A,1230P,GREY,0,0,-,0,,,,,
1334593802,Z33DEN,NJ,PAS,07/22/2013,21,SDN,TOYOT,S,36650,11710,13610,0,0030,30,0,515324,MW09,0000,1205P,,,F,541,W 144 ST,,0,408,D1,,YBBYBBB,1100A,1230P,GREY,0,0,-,0,,,,,
1334593851,GAJ1515,NY,PAS,07/26/2013,21,CONV,CHRYS,S,36690,11710,13610,20140828,0030,30,0,515324,MW09,0000,0817A,,NY,F,540,W 146 ST,,0,408,D1,,BYBBYBB,0800A,0930A,GREEN,0,1997,-,0,,,,,
1334593863,T601131,NY,SRF,07/26/2013,21,TAXI,LINCO,S,36690,11710,13610,20140531,0030,30,0,515324,MW09,0000,0820A,,NY,F,500,W 146 ST,,0,408,D1,,BYBBYBB,0800A,0930A,BLUE,0,2005,-,0,,,,,
1334593954,XP7315,NJ,PAS,07/18/2013,21,TRLR,ISUZU,S,31190,37530,37550,0,0034,34,0,589307,MN09,0000,0740A,,NY,F,1585,ST NICHOLAS AVE,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,0,-,0,,,,,
1334593991,GJA5036,NY,OMS,07/18/2013,21,SUBN,ME/BE,S,37650,10910,11010,20140930,0034,34,0,589307,MN09,0000,1000A,,NY,F,407,WEST 205 STREET,,0,408,D1,,BBBYBBB,0930A,1100A,BLUE,0,2013,-,0,,,,,
1334594016,R31CZL,NJ,PAS,07/18/2013,21,SUBN,FORD,S,37730,28090,28190,0,0034,34,0,589307,MN09,0000,1142A,,NY,O,520,WEST 218 STREET,,0,408,D1,,BBBYBBB,1130A,0100P,WHITE,0,0,-,0,,,,,
1334594028,S42A9K,NJ,PAS,07/18/2013,21,FOUR,HYUND,S,37730,28090,28190,0,0034,34,0,589307,MN09,0000,1144A,,NY,O,520,WEST 218 STREET,,0,408,D1,,BBBYBBB,1130A,0100P,GRAY,0,0,-,0,,,,,
1334594041,HZE8466,PA,PAS,07/18/2013,21,SUBN,BMW,S,29190,37630,37690,0,0034,34,0,589307,MN09,0000,1208P,,NY,F,105,POST AVENUE,,0,408,D1,,BBBYBBB,1130A,0100P,WHITE,0,0,-,0,,,,,
1334594065,GFZ2129,NY,PAS,07/18/2013,21,SUBN,TOYOT,S,13610,37701,37702,20150414,0034,34,0,589307,MN09,0000,1233P,,NY,O,5000,BROADWAY,,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1334596487,T634352C,NY,SRF,07/26/2013,21,SUBN,TOYOT,S,36650,11710,13610,20140531,0030,30,0,979840,MN09,0000,1130A,,NY,F,540,W 144TH STREET,,0,408,D1,,BYBBYBB,1100A,1230A,BLACK,0,2011,-,0,,,,,
1334596499,M59AZJ,NJ,PAS,07/26/2013,21,SUBN,HONDA,S,0,0,0,0,0026,26,0,979840,MN09,0000,1210P,,NY,,50,SOUTH OF W 138 ST,12TH AVE,0,408,F1,,BYBBYBB,1100A,1230P,SILVE,0,0,-,0,,,,,
1334596505,T631209C,NY,SRF,07/31/2013,21,SUBN,TOYOT,S,13610,22190,36510,20140630,0026,26,0,979840,MN09,0000,0850A,,NY,F,3371,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,BLACK,0,2013,-,0,,,,,
1334596517,GEH3034,NY,PAS,08/02/2013,21,SUBN,NISSA,X,36270,11710,27390,20150111,0026,26,0,979840,MN09,0000,0814A,,NY,F,518,W 125TH STREET,,0,408,K5,,BYBBYBB,0800A,0830A,SILVE,0,2012,-,0,,,,,
1334596530,GHK9128,NY,OMS,08/03/2013,21,SUBN,FORD,X,36270,11710,27390,20140930,0026,26,0,979840,MN09,0000,0815A,,NY,O,545,W 125TH STREET,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,2012,-,0,,,,,
1334596542,JGD6899,PA,PAS,08/03/2013,21,SUBN,AUDI,X,0,40404,40404,0,0026,26,0,979840,MV09,0000,0820A,,NY,O,1615,MASTERDAM AVE,,0,408,D1,,YYYYYYB,0800A,0830A,TAN,0,0,-,0,,,,,
1334596554,JFE4755,PA,PAS,08/03/2013,41,SUBN,CHEVR,X,11710,36230,24490,0,0026,26,0,979840,MN09,0000,0825A,,NY,O,1305,AMSTERDAM AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,0,-,0,,,,,
1334596566,P30DGP,NJ,PAS,08/05/2013,21,SUBN,NISSA,S,0,40404,40404,0,0030,30,0,979840,MN09,0000,0823A,,NY,F,3574,B DWAY,,0,408,D1,,YYYYYYB,0800A,0900A,WHITE,0,0,-,0,,,,,
1334596608,GEB5618,99,PAS,08/13/2013,46,SUBN,HONDA,S,36690,11710,13610,20150111,130,130,0,979840,MN09,0000,0836A,,NY,O,514,W 146TH STREET,,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1334597674,GJC8287,NY,PAS,07/26/2013,46,SUBN,HONDA,S,36510,13610,29690,20130714,0030,30,0,515324,MW09,0000,1210P,,NY,O,616,WEST 137 ST,,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1334597686,GEL3863,NY,PAS,07/26/2013,21,SUBN,HONDA,S,36470,13610,29690,20150501,0032,32,0,515324,MW09,0000,1215P,,NY,F,618,WEST 135 ST,,0,408,D1,,BYBBYBB,1100A,1230P,BLUE,0,2005,-,0,,,,,
1334597698,T479343C,NY,SRF,07/26/2013,21,VAN,TOYOT,S,36470,11710,13610,20130831,0030,30,0,515324,MW09,0000,1220P,,NY,F,508,W 135 ST,,0,408,D1,,BYBBYBB,1100A,1230P,WHITE,0,2010,-,0,,,,,
1334597704,GAJ1515,NY,PAS,07/30/2013,21,CONV,CHRYS,S,13610,36630,36650,20140828,0030,30,0,515324,MW09,0000,0840A,,NY,F,3515,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,GREEN,0,1997,-,0,,,,,
1334597716,GFZ2182,NY,PAS,07/30/2013,21,VAN,FORD,S,13610,36630,36650,20150415,0030,30,0,515324,MW09,0000,0840A,,NY,F,3515,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,GREY,0,1999,-,0,,,,,
1334597730,GHU6720,NY,PAS,07/30/2013,21,SDN,NISSA,S,13610,36530,36550,20150702,0030,30,0,515324,MW09,0000,0845A,,NY,F,3403,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,RED,0,2013,-,0,,,,,
1334597753,5M91A,NY,SRF,08/02/2013,21,TAXI,FORD,S,13610,36270,36290,20140228,0026,26,0,515324,MW09,0000,0738A,,NY,F,3210,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,YELLO,0,2011,-,0,,,,,
1334597789,T625900C,NY,SRF,08/03/2013,21,SDN,TOYOT,X,13610,36730,36750,20131231,0030,30,0,515324,MW09,0000,0840A,,NY,F,3603,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,RED,0,2012,-,0,,,,,
1334597900,594K4M,WI,PAS,08/05/2013,21,FOUR,TOYOT,X,0,0,0,0,0024,24,0,589307,MN09,0000,0000A,,NY,F,,N/S OF W 107 ST,CPW,0,408,D1,,YBBYBBB,0830A,1000A,TAN,0,0,-,0,,,,,
1334631244,GDF9715,NY,PAS,08/10/2013,21,SUBN,ROVER,S,10110,18270,18290,20141231,0019,19,0,599420,SI03,0000,0735A,,NY,F,1232,2ND AVE,,0,408,D1,,BYBYYBB,0730A,0800A,BLACK,0,2013,-,0,,,,,
1334644093,GDP7246,NY,PAS,08/06/2013,21,VAN,TOYOT,S,15990,9540,68290,20141220,110,110,0,550903,QW04,0000,0930A,,Q,F,41-07,76 STREET,,0,408,D1,,BYBBBBB,0830A,1000A,GREY,0,2013,-,0,,,,,
1334728379,GFN8352,NY,PAS,08/16/2013,21,SUBN,TOYOT,S,0,40404,40404,20150731,0090,90,0,624795,KK01,0000,1113A,,K,F,126,WILLIAMSBURG ST,,0,408,D1,,BYBBYBB,1100A,1230P,GREY,0,2013,-,0,,,,,
1334728549,GDR8339,NY,PAS,07/30/2013,21,,FORD,S,60730,58730,47430,20141130,0079,79,0,588229,KN01,0000,1110A,,,F,144,MIDDLETON STREET,,0,408,D1,,BYBBYBB,1100A,1230P,GRAY,0,2013,-,0,,,,,
1334728562,WTP5847,VA,PAS,07/30/2013,21,SDN,,S,49530,47430,23230,20150315,0079,79,0,588229,KN01,0000,1130A,,,F,290,HEYWARD STREET,,0,408,D1,,BYBYBBB,1100A,1230P,GRAY,0,0,-,0,,,,,
1334728574,HUU389,SC,PAS,07/30/2013,21,,NISSA,S,95030,84330,93630,0,0079,79,0,588229,KN01,0000,1155A,,,F,571,WYTHE AVE,,0,408,D1,,BYBYBBB,1130A,0100P,BLACK,0,0,-,0,,,,,
1334728586,GDE5022,NY,PAS,07/30/2013,21,VAN,CHEVR,S,73570,54000,95030,20150106,0079,79,0,588229,KN01,0000,1203P,,,F,16,RODNEY STREET,,0,408,D1,,BYBYBBB,1130A,0100P,WHITE,0,2006,-,0,,,,,
1334728616,GFN7456,NY,PAS,08/02/2013,21,SUBN,,S,8330,6480,31330,20150414,0066,66,0,588229,KS12,0000,0835A,,K,O,1407,35 STREET,,0,408,D1,,BBBBYBB,0830A,1000A,GRAY,0,2006,-,0,,,,,
1334728630,GGP1361,NY,PAS,08/02/2013,21,SDN,TOYOT,S,8380,26230,6480,20150527,0066,66,0,588229,KS12,0000,0845A,,K,F,1380,36 STREET,,0,408,D1,,BBBBYBB,0830A,1000A,GRAY,0,2013,-,0,,,,,
1334728665,HZM1972,PA,PAS,08/02/2013,21,SUBN,MERCU,S,31330,8330,13830,20130388,0066,66,0,588229,KS12,0000,0915A,,K,O,290,DAHILL RD,,0,408,D1,,BBBBYBB,0830A,1000A,GREEN,0,0,-,0,,,,,
1334728707,GHM8228,NY,PAS,08/02/2013,21,,FORD,S,35230,14280,14330,20150708,0066,66,0,588229,BS12,0000,1145A,,,F,1425,EAST 10 ST,,0,408,D1,,BBBBYBB,1130A,0100P,BLACK,0,2002,-,0,,,,,
1334728720,54282MB,NY,COM,08/02/2013,21,CMX,MACK,S,35080,14230,73500,20140531,0066,66,0,588229,KS12,0000,1156A,,K,F,1409,EAST 7 ST,,0,408,D1,,BBBBYBB,1100A,0130P,YELLO,0,2004,-,0,,,,,
1334728732,GAU5794,NY,PAS,08/02/2013,21,SDN,TOYOT,S,35080,14230,73500,20141103,0066,66,0,588229,KS12,0000,1200P,,K,F,1453,EAST 7 ST,,0,408,D1,,BBBBYBB,1130A,0100P,SILVR,0,2001,-,0,,,,,
1334733569,GEN1696,NY,PAS,08/06/2013,21,SUBN,TOYOT,S,70230,58730,47430,20141231,0090,90,0,601094,KN01,0000,1107A,,K,F,262,PENN ST,,0,408,D1,,BYBBYBB,1100A,1230P,G,0,2013,-,0,,,,,
1334733600,GAJ3303,NY,PAS,08/12/2013,21,SUBN,HONDA,X,58730,53970,50530,20140531,0090,90,0,601094,KN01,0000,1107A,,K,F,256,MARCY AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2012,-,0,,,,,
1334733624,GGZ1886,NY,PAS,08/12/2013,21,SUBN,HONDA,X,70230,18630,54830,20150530,0090,90,0,601094,KN01,0000,1123A,,K,O,118,PENN ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLACK,0,2013,-,0,,,,,
1334733648,GFN8352,NY,PAS,08/20/2013,21,SUBN,HONDA,S,93055,40404,40404,20150731,0090,90,0,601094,KK5P,0000,1107A,,K,F,126,WILLIAMSBURG ST EAST,,0,408,D1,,BYBBYBB,1100A,0130P,GRAY,0,2013,-,0,,,,,
1334733650,88303JH,99,COM,08/20/2013,21,VAN,FORD,S,49430,54830,58730,20150331,0090,90,0,601094,KKSP,0000,1128A,,K,F,182,HEWES ST,,0,408,K6,,BYBBYBB,1100A,1220P,WHITE,0,2003,-,0,,,,,
1334733790,HYB3802,PA,PAS,08/14/2013,21,SUBN,TOYOT,S,64730,42630,8830,0,0066,66,0,637036,KS12,0000,0812A,,K,F,44-17,NEW UTRECHT AVE,,0,408,D1,,YYYYYBB,0800A,0830A,SILVE,0,0,-,0,,,,,
1334736807,ZYK67X,NJ,PAS,07/27/2013,21,VAN,DODGE,S,60730,86430,85330,0,0090,90,0,601581,KN01,0000,1210P,,K,F,194,MIDDLETON ST,,0,408,D1,,BYBBYBB,1100A,1230P,GREY,0,0,-,0,,,,,
1334736820,GGN3919,NY,OMS,08/13/2013,61,SDN,FORD,X,6380,9180,9230,20140930,0066,66,0,601581,KS12,0000,0801A,,K,F,5217,13 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,,,,,
1334736856,OMYHKBH,NY,SRF,08/13/2013,21,SUBN,HONDA,X,6380,8630,8680,20150531,0066,66,0,601581,KS12,0000,0815A,,K,F,4122,13 AVE,,0,408,D1,,BBBBBBB,0800A,0830A,BLACK,0,2012,-,0,,,,,
1334736893,GHT3686,NY,PAS,07/25/2013,21,SUBN,TOYOT,S,41330,89330,74830,20150701,0090,90,0,601581,KN01,0000,1150A,,K,F,519,FLUSHING AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GREY,0,2011,-,0,,,,,
1334736900,EFN7064,NY,PAS,07/25/2013,21,SUBN,HONDA,S,58730,60730,57030,20140409,0090,90,0,601581,KN01,0000,1210P,,K,F,394,MARCY AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2011,-,0,,,,,
1334736911,GEK6222,NY,PAS,07/26/2013,21,SDN,FORD,S,50530,54830,58730,20150331,0090,90,0,601581,KN01,0000,1120A,,K,F,202,HOOPER ST,,0,408,D1,,BYBBYBB,1100A,1230P,BLUE,0,2011,-,0,,,,,
1334738350,WUX5562,VA,PAS,08/05/2013,21,SDN,DODGE,S,8780,5880,5980,20131130,0066,66,0,601496,KKSP,0000,0835A,,K,F,837,44TH ST,,0,408,D1,,YBBBBBB,0830A,1000A,GRAY,0,0,-,0,,,,,
1334738385,74213MB,NY,COM,08/05/2013,21,VAN,INTER,S,8780,42630,6280,20121031,0066,66,0,601496,KKSP,0000,0853A,,K,F,1187,44TH ST,,0,408,M1,,YBBBBBB,0830A,1000A,WH,0,1997,-,0,,,,,
1334738397,GHJ7046,NY,PAS,08/05/2013,21,SUBN,TOYOT,S,6280,8730,8780,20150630,0066,66,0,661496,KKSP,0000,0857A,,K,,,S/O 4324 12TH AVE,,0,408,D1,,YBBBBBB,0830A,1000A,GREY,0,0,-,0,,,,,
1334738439,GEN7601,NY,PAS,08/05/2013,21,SDN,LINCO,S,6380,8830,8880,20150228,0066,66,0,601496,KKSP,0000,0742A,,K,F,4509,13TH AVE,,0,408,D1,,YYYYYBB,0730A,0800A,BLACK,0,0,-,0,,,,,
1334738476,GAL9751,NY,OMS,08/05/2013,21,SUBN,DODGE,S,6280,8730,8780,20130930,0066,66,0,601496,KKSP,0000,0859A,,K,,,S/O 4324 12TH AVE,,0,408,D1,,YBBBBBB,0830A,1000A,GRAY,0,2012,-,0,,,,,
1334738488,GAM1961,NY,OMS,08/05/2013,21,SDN,MITSU,S,8780,6280,6380,20130930,0066,66,0,601496,KKSP,0000,0906A,,K,F,1247,44TH ST,,0,408,D1,,YBBBBBB,0830A,1000A,WH,0,2012,-,0,,,,,
1334738490,GDN4685,NY,PAS,08/05/2013,21,SUBN,TOYOT,S,8830,6080,42630,20150310,0066,66,0,601496,KKSP,0000,0917A,,K,F,1025,45 ST,,0,408,D1,,YBBBBBB,0830A,1000A,GREY,0,2013,-,0,,,,,
1334738520,85000JN,99,COM,08/22/2013,21,P-U,FORD,S,49430,58730,47430,20140131,0090,90,0,607496,KKSP,0000,1129A,,K,F,265,HEWES ST,,0,408,D1,,YBBYBBB,1100A,1230P,RED,0,2002,-,0,,,,,
1334738531,U3261,99,COM,08/22/2013,6,TRLR,STRIC,S,73570,18630,54830,0,0090,90,0,601496,KKSP,0000,1245P,0900A,K,,,R/O 152 RODNEY ST,,20130822,408,D1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1334738944,J81067J,PA,PAS,08/01/2013,21,SUBN,JEEP,S,8780,5980,6080,0,0066,66,0,589383,KS12,0000,0848A,,K,F,902,44TH ST,,0,408,D1,,BBBYBBB,ALL,ALL,GY,0,0,-,0,,,,,
1334738956,GGL3294,NY,PAS,08/01/2013,21,SUBN,TOYOT,S,8780,6280,6380,20150505,0066,66,0,589383,KS12,0000,0852A,,K,F,1230,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GY,0,2013,-,0,,,,,
1334738968,GGX2097,NY,PAS,08/01/2013,21,SDN,TOYOT,S,8780,6280,6380,20150630,0066,66,0,589383,KS12,0000,0900A,,,F,1238,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GY,0,1998,-,0,,,,,
1334738981,GGS6858,NY,PAS,08/01/2013,21,SUBN,CHEVR,S,8880,6280,6380,20150623,0066,66,0,589383,KS12,0000,0916A,,,F,1236,46TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,BL,0,2002,-,0,,,,,
1334739006,P34DAB,NJ,PAS,08/01/2013,21,SDN,HYUND,S,8930,6380,6480,0,0066,66,0,589383,KS12,0000,0926A,,K,F,1324,47TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,WH,0,0,-,0,,,,,
1334739020,GEK1895,NY,PAS,08/01/2013,21,SDN,TOYOT,S,8630,6580,6680,20130930,0066,66,0,589383,KS12,0000,1016A,,K,F,1514,41 ST,,0,408,D1,,BBBYBBB,0930A,1100A,GY,0,2012,-,0,,,,,
1334739043,GAM1961,NY,PAS,08/01/2013,21,SDN,MITSU,S,0,40404,40404,20130930,0066,66,0,589383,KS12,0000,1028A,,,F,4301,15TH,,0,408,D1,,BBBYBBB,0930A,1100A,WH,0,2012,-,0,,,,,
1334739079,T610985C,NY,SRF,08/01/2013,21,SDN,CHEVR,S,6380,9130,9180,20131031,,0,0,589383,KS12,0000,0816A,,K,O,5115,13TH AVE,,0,408,D1,,BYBYBBB,0800A,0830A,GY,0,2004,-,0,,,,,
1334739110,GFC5327,NY,PAS,08/01/2013,21,SDN,NISSA,S,8780,5880,5980,20150128,0066,66,0,589383,KS12,0000,0837A,,K,O,807,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GOLD,0,2006,-,0,,,,,
1334739134,8888889,VA,PAS,08/01/2013,21,SUBN,ACURA,S,8780,5880,5980,20140131,0066,66,0,589383,KS12,0000,0844A,,K,F,838,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,BK,0,0,-,0,,,,,
1334741979,41903JZ,NY,COM,08/19/2013,21,VAN,CHEVR,S,49530,18630,54830,0,0090,90,0,613350,QNSP,0000,1135A,,K,F,83,HEYWARD ST,,0,408,D1,,YBBYBBB,1100A,1230P,WHITE,0,2009,-,0,,,,,
1334743204,GHE7007,NY,PAS,08/01/2013,21,SDN,BMW,S,37250,10495,12010,20150710,0030,30,0,612357,BXSQ,0000,0944A,,NY,F,515,W 175 ST,,0,408,D1,,BBBYBBB,0930A,1100A,BLUE,0,2003,-,0,,,,,
1334784267,GEN9635,NY,999,08/02/2013,21,SDN,FORD,S,38080,54050,55330,20150512,0067,67,0,980774,KN12,0000,0828A,,K,F,311,E 96 ST,,0,408,D1,,BYBBYBB,0800A,0930A,,0,0,-,0,,,,,
1334784292,GFT6265,NY,PAS,08/02/2013,21,SUBN,NISSA,S,38080,54050,55330,0,0067,67,0,980770,KN13,0000,0835A,,,F,325,E 96 ST,,0,408,D1,,BYBBYBB,0900A,0930A,,0,2009,-,0,,,,,
1334808739,62401BA,NY,OMR,08/10/2013,21,BUS,IC,X,26030,42730,32790,20140228,0075,75,0,980729,KN05,0000,0820A,,K,F,234,CHESTNUT ST,,0,408,D1,,BBBBBYB,0800A,0900A,YELLO,0,2012,-,0,,,,,
1334808818,988J9MA,NY,COM,08/10/2013,21,VAN,ISUZU,X,0,0,0,20150522,0075,75,0,980729,KN05,0000,0814A,,K,F,,CHESTNUT,N/O DINSMORE,0,408,D1,,BBBBBYB,0800A,0900A,WHITE,0,0,-,0,,,,,
1334808831,82247MB,NY,COM,08/10/2013,21,VAN,FORD,X,0,0,0,20131204,0075,75,0,980729,KN05,0000,0816A,,K,F,,W/S CHESTNUT ST,N/O DISMORE,0,408,D1,,BBBBBYB,0800A,0900A,WHITE,0,1999,-,0,,,,,
1334838999,GEJ7929,NY,PAS,07/16/2013,24,SDN,ME/BE,X,0,40404,40404,20150321,0023,23,976,101105,0976,0000,0733P,,NY,F,1901,"1ST AVE, N.Y. N.Y. 1",,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1334839578,87467,NY,MED,07/20/2013,24,SUBN,TOYOT,X,0,0,0,20140623,0023,23,976,100788,0976,0000,1257A,,NY,,1901,15 AVENUE,METROPOLITAN HOSPITA,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,,,,,
1334851311,T634253C,NY,SRF,07/09/2013,17,SDN,TOYOT,X,36510,10410,24690,20140430,0032,32,976,106027,0976,0000,1210P,1205P,NY,F,,6 W 137 ST,,20130709,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2012,-,0,,,,,
1334851335,GBX8242,NY,PAS,07/09/2013,17,SDN,,X,36510,10410,24690,20141122,0032,32,976,101027,0976,0000,0333P,0330P,NY,O,17,W 137 ST,,0,408,C4,,YYYYYBB,0700A,0700P,GRAY,0,0,-,0,,,,,
1334851372,S161648,FL,PAS,07/10/2013,17,SUBN,PLYMO,X,36510,10410,24690,0,0032,32,976,101027,0976,0000,0830A,0825A,NY,O,11,WEST 137 ST,,20130710,408,C4,,YYYYYBB,0700A,0700P,GOLD,0,0,-,0,,,,,
1334852900,MD73775,NY,PAS,07/12/2013,14,SDN,TOYOT,X,24690,36470,36490,20131106,0032,32,976,101045,0976,0000,0703A,0703A,NY,F,512,LENOX AVENUE,,20130712,408,C,,BBBBYBB,0700A,0600P,WHITE,0,2007,-,0,,,,,
1334873938,P645AS,NY,PAS,07/29/2013,24,SDN,BMW,X,0,0,0,20150506,0079,79,976,101043,0976,0000,0907A,,K,,,760 BROADWAY,BROOKLYN NY 11226,0,408,D3,,BBBBBBB,ALL,ALL,GREY,0,2004,-,0,,,,,
1334873940,GEN8674,NY,PAS,07/29/2013,24,SDN,AUDI,X,0,0,0,20150331,0079,79,976,101043,0976,0000,0931A,,K,F,,760 BROADWAY,BROOKLYN NY 11206,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
